"country","cntry_code","admin_name","ipum_code","ipum_ref_year","muni_code","muni_orig_col","parent","ntl_2006","ntl_2007","ntl_2008","ntl_2009","ntl_2010","ntl_2011","ntl_2012","ntl_2013","ntl_2014","ntl_2015","ntl_2016","ntl_2017","ntl_2018","ntl_2019"
"Ecuador","218","Lago agrio","021001",2010,"2101","CANT2010","021",4.01763429191536,4.39256646771568,4.19967444384156,4.57946210268949,4.04835642488454,4.07280630263515,5.77346717308736,5.97965274009767,8.72680412371134,10.0702658708627,9.97259902333152,10.6595225176343,10.7731958762887,10.7590884427564
"Ecuador","218","Putumayo, Shushufindi, Cuyabeno","021002",2010,"2104","CANT2010","021",2.41844400310854,2.50669199550989,2.57041706242984,2.65989452753523,2.74090083859255,2.73701046079364,2.87401778775581,2.96278387013211,4.48985407132372,4.39150332441067,4.53544598912011,4.63915033244107,4.81271047405233,4.97478628788533
"Ecuador","218","Gonzalo Pizarro, Sucumbíos, Cascales","021003",2010,"2106","CANT2010","021",1.06593406593407,1.10542582417582,0.734718406593407,0.598045937607131,0.478402468289338,0.356530682207748,0.571428571428571,0.542925824175824,0.447458791208791,0.643200549450549,0.548592032967033,0.798592032967033,0.90625,0.617273351648352
"Ecuador","218","Manga del cura [disputed zone]","091001",2010,"9101","CANT2010","091",0.208112874779541,0.63668430335097,0.45679012345679,0.627177700348432,0.437282229965157,0.721254355400697,1.24691358024691,0.940035273368607,0.209876543209877,0.185185185185185,0.282186948853616,1.16754850088183,4.0705467372134,0.950617283950617
"Ecuador","218","La Libertad","024001",2010,"2402","CANT2010","024",43.4666666666667,43.1,47.8666666666667,49.3125,48.0625,55.5625,50.0666666666667,51.2333333333333,56.8333333333333,57.5333333333333,58.8333333333333,56.9333333333333,58.4333333333333,58.4333333333333
"Ecuador","218","Salinas","024002",2010,"2403","CANT2010","024",31.6867469879518,29.6867469879518,32.8313253012048,31.9518072289157,31.9156626506024,34.1204819277108,38.1927710843374,36.5180722891566,39.0361445783133,39.6024096385542,41.8192771084337,38.3493975903614,41.5542168674699,41.8674698795181
"Ecuador","218","Santa Elena","024003",2010,"2401","CANT2010","024",2.16091406807903,2.32301832896929,2.37443465841466,2.76456599286564,2.27538644470868,3.30297265160523,3.38586050940252,3.41371102118543,2.43442037610093,2.44751249702452,2.59081171149726,3.82480361818615,4.98476553201619,3.93144489407284
"Ecuador","218","Paute, El Pan, Sevilla de Oro, Guachapala","001003",2010,"105","CANT2010","001",7.6561797752809,8.0561797752809,8.06966292134831,8.76158192090396,7.81694915254237,7.86779661016949,9.25056179775281,9.25505617977528,6.68988764044944,6.25955056179775,6.17303370786517,7.58651685393258,7.73595505617978,8.43820224719101
"Ecuador","218","Chillanes, San Miguel","002002",2010,"205","CANT2010","002",1.36414176511466,1.80055594162613,1.31202223766504,2.1981981981982,1.71656271656272,2.22591822591823,2.22932592077832,1.92286309937457,1.02293259207783,1.10284920083391,1.17651146629604,2.30993745656706,3.0507296733843,2.58721334259903
"Ecuador","218","Salitre (Urbina Jado)","009001",2010,"919","CANT2010","009",6.39519650655022,6.64847161572052,6.25764192139738,7.72138228941685,6.66738660907127,7.27429805615551,9.61572052401747,8.6528384279476,6.73799126637555,5.72489082969432,7.35371179039301,10.5349344978166,11.3886462882096,11.4868995633188
"Ecuador","218","Samborondón","009002",2010,"916","CANT2010","009",17.1382289416847,17.6868250539957,17.8509719222462,19.1755888650964,18.4304068522484,20.661670235546,22.7775377969762,21.5205183585313,22.4190064794816,21.8552915766739,22.8574514038877,24.4470842332613,25.7149028077754,28.1987041036717
"Ecuador","218","El Empalme","009003",2010,"908","CANT2010","009",5.22661870503597,6.31175059952038,5.4136690647482,5.97716346153846,5.59975961538461,6.38822115384615,8.18705035971223,8.00599520383693,4.24220623501199,4.13309352517986,4.09352517985612,7.41127098321343,10.8345323741007,7.20623501199041
"Ecuador","218","Balzar","009004",2010,"904","CANT2010","009",1.67721063982746,1.96693026599569,1.52408339324227,2.26387887527037,1.85508291276136,2.19394376351838,2.35514018691589,2.6901509705248,1.59166067577283,1.29978432782171,1.23580158159597,2.10352264557872,2.93673616103523,2.10064701653487
"Ecuador","218","Colimes, Palestina","009005",2010,"905","CANT2010","009",2.36093609360936,2.36183618361836,1.88928892889289,2.61635220125786,2.28751123090746,2.6136567834681,3.05940594059406,3.08010801080108,2.18181818181818,1.76687668766877,2.12871287128713,3.1053105310531,3.6957695769577,3.003600360036
"Ecuador","218","Muisne","008001",2010,"803","CANT2010","008",0.214285714285714,0.27653997378768,0.163171690694626,0.237099934683214,0.227302416721097,0.764206401045069,0.986238532110092,1.05307994757536,0.186762778505898,0.352555701179554,0.240498034076016,1.08125819134993,1.61009174311927,1.04390563564876
"Ecuador","218","San Lorenzo","008002",2010,"805","CANT2010","008",0.093003412969283,0.160125142207053,0.149032992036405,0.250923557828929,0.175902244955953,0.324808184143222,0.389078498293515,0.34613196814562,0.207622298065984,0.296643913538111,0.294653014789534,0.812002275312856,0.834755403868032,0.804891922639363
"Ecuador","218","Eloy Alfaro","008003",2010,"802","CANT2010","008",0.02391959798995,0.033969849246231,0.029346733668342,0.053255627009646,0.050844051446945,0.096463022508039,0.102914572864322,0.107738693467337,0.045628140703518,0.049045226130653,0.039597989949749,0.219095477386935,0.274371859296482,0.177286432160804
